customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
DEMO-0828,Female,1,Yes,No,41,Yes,No,DSL,No,Yes,No internet service,No,No,No,Month-to-month,Yes,Mailed check,74.1,2595.88,Yes
DEMO-0829,Female,0,Yes,Yes,72,Yes,No,No,No internet service,No,No internet service,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),103.18,6700.3,No
DEMO-0830,Female,0,No,Yes,4,Yes,No,Fiber optic,Yes,No internet service,Yes,Yes,No internet service,Yes,One year,No,Electronic check,75.39,268.98,Yes
DEMO-0831,Female,0,Yes,Yes,32,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,87.46,3271.96,Yes
DEMO-0832,Female,1,No,No,60,Yes,Yes,DSL,No,Yes,No internet service,No internet service,No internet service,No,Month-to-month,No,Electronic check,80.53,4025.26,Yes
DEMO-0833,Female,0,No,Yes,51,Yes,No,Fiber optic,No,Yes,No,No internet service,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),73.26,4347.79,Yes
DEMO-0834,Male,1,No,No,25,Yes,No phone service,DSL,No,No internet service,Yes,No,No internet service,Yes,Month-to-month,No,Credit card (automatic),106.53,3137.13,Yes
DEMO-0835,Male,0,Yes,Yes,8,Yes,No,Fiber optic,Yes,No internet service,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),49.17,423.19,No
DEMO-0836,Male,0,Yes,No,20,Yes,No phone service,Fiber optic,No internet service,No internet service,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),88.8,1557.8,Yes
DEMO-0837,Male,0,No,No,36,Yes,No,Fiber optic,No internet service,No,No internet service,Yes,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),94.17,3536.7,No
DEMO-0838,Female,0,Yes,No,72,No,No,Fiber optic,No,Yes,No,No internet service,No internet service,No,One year,No,Electronic check,116.77,8108.62,No
DEMO-0839,Female,1,No,No,56,Yes,No,DSL,Yes,Yes,No,No internet service,Yes,Yes,Month-to-month,No,Mailed check,18.8,932.81,No
DEMO-0840,Male,0,No,No,22,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),113.01,2371.39,Yes
DEMO-0841,Female,0,No,Yes,37,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,One year,No,Bank transfer (automatic),41.35,1630.72,No
DEMO-0842,Female,0,Yes,Yes,57,Yes,No phone service,Fiber optic,Yes,No,Yes,No internet service,No internet service,Yes,Two year,Yes,Mailed check,25.6,1340.71,No
DEMO-0843,Female,0,No,No,59,Yes,Yes,Fiber optic,No,Yes,Yes,No,No internet service,Yes,Two year,No,Bank transfer (automatic),67.71,4030.52,No
DEMO-0844,Female,0,No,No,19,Yes,No,DSL,No,Yes,No internet service,Yes,No,No,One year,Yes,Credit card (automatic),48.79,942.31,Yes
DEMO-0845,Male,0,Yes,No,69,Yes,No phone service,No,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),117.14,7217.73,Yes
DEMO-0846,Female,1,Yes,Yes,26,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No internet service,No,Two year,Yes,Bank transfer (automatic),87.33,2083.44,Yes
DEMO-0847,Female,0,Yes,No,57,Yes,No phone service,Fiber optic,No internet service,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),49.74,2837.58,No
DEMO-0848,Female,0,Yes,No,65,Yes,No,Fiber optic,No internet service,No internet service,Yes,No internet service,No internet service,Yes,Month-to-month,No,Credit card (automatic),36.35,1996.18,No
DEMO-0849,Female,0,No,Yes,9,Yes,No phone service,Fiber optic,No,No internet service,No,No internet service,No,No,Month-to-month,No,Credit card (automatic),117.44,1035.32,Yes
DEMO-0850,Male,1,Yes,No,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No,Month-to-month,No,Bank transfer (automatic),18.46,545.28,No
DEMO-0851,Female,0,No,No,31,Yes,No phone service,Fiber optic,No internet service,Yes,No,No internet service,No,No,Month-to-month,Yes,Bank transfer (automatic),106.85,2684.37,No
DEMO-0852,Female,0,Yes,Yes,66,Yes,No phone service,Fiber optic,Yes,No internet service,No,No,Yes,No,Month-to-month,No,Mailed check,89.06,5335.9,Yes
DEMO-0853,Female,0,Yes,Yes,62,Yes,No phone service,DSL,No,No internet service,No,Yes,Yes,No internet service,Two year,No,Electronic check,58.6,3632.96,No
DEMO-0854,Male,1,No,No,53,Yes,No phone service,Fiber optic,Yes,No internet service,No internet service,No internet service,No internet service,No,One year,No,Credit card (automatic),91.65,4009.2,Yes
DEMO-0855,Male,0,No,No,15,Yes,No phone service,DSL,Yes,No,Yes,No internet service,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),80.08,1009.92,No
DEMO-0856,Female,0,No,Yes,15,Yes,Yes,Fiber optic,No,Yes,Yes,No internet service,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),46.6,835.93,No
DEMO-0857,Male,0,No,No,31,Yes,No phone service,Fiber optic,Yes,No,No internet service,Yes,No,Yes,Month-to-month,No,Mailed check,78.41,2362.1,Yes
DEMO-0858,Male,0,No,No,46,Yes,No phone service,DSL,No internet service,Yes,No internet service,No,Yes,Yes,Month-to-month,Yes,Mailed check,64.06,3400.6,No
DEMO-0859,Male,0,No,Yes,4,Yes,No phone service,Fiber optic,Yes,No internet service,No internet service,No,Yes,Yes,One year,Yes,Bank transfer (automatic),92.61,311.14,Yes
DEMO-0860,Female,0,No,No,27,Yes,No,DSL,No internet service,No,Yes,No internet service,No,No internet service,Month-to-month,No,Bank transfer (automatic),92.64,2927.11,No
DEMO-0861,Female,1,No,Yes,17,No,No phone service,Fiber optic,No internet service,No internet service,No internet service,Yes,No internet service,No,One year,Yes,Electronic check,44.64,782.59,No
DEMO-0862,Female,1,No,Yes,24,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),68.92,1575.55,No
DEMO-0863,Female,0,Yes,Yes,2,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Credit card (automatic),19.67,37.5,Yes
DEMO-0864,Female,0,Yes,No,18,Yes,Yes,Fiber optic,No internet service,No,No,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,59.89,981.86,No
DEMO-0865,Male,1,No,No,67,Yes,No phone service,No,No,No internet service,No internet service,Yes,No internet service,Yes,Month-to-month,Yes,Mailed check,80.61,4927.57,Yes
DEMO-0866,Male,0,No,No,48,No,No,Fiber optic,No,No,No internet service,Yes,Yes,Yes,One year,Yes,Mailed check,19.01,854.04,Yes
DEMO-0867,Male,0,No,Yes,67,Yes,Yes,DSL,No,No,No internet service,No internet service,No internet service,No,Month-to-month,No,Bank transfer (automatic),72.71,4777.45,No
DEMO-0868,Male,0,No,No,64,Yes,No,DSL,Yes,No,No,No internet service,No internet service,No,One year,Yes,Electronic check,58.42,3970.67,No
DEMO-0869,Female,0,No,No,2,Yes,No,Fiber optic,No,Yes,No,No,No internet service,Yes,Month-to-month,Yes,Electronic check,105.6,181.06,Yes
DEMO-0870,Male,1,No,No,21,Yes,No phone service,DSL,Yes,No internet service,No internet service,No,Yes,Yes,One year,No,Credit card (automatic),52.43,975.82,No
DEMO-0871,Male,0,No,No,37,Yes,No,DSL,No,No internet service,Yes,No internet service,No internet service,No,Month-to-month,No,Mailed check,71.9,2747.92,Yes
DEMO-0872,Male,0,Yes,No,71,Yes,No phone service,Fiber optic,No,No internet service,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,94.15,5569.59,Yes
DEMO-0873,Female,1,No,Yes,4,Yes,No,DSL,No internet service,Yes,No internet service,No internet service,No internet service,Yes,One year,Yes,Credit card (automatic),105.29,427.39,No
DEMO-0874,Female,0,No,No,46,Yes,No phone service,DSL,No internet service,No internet service,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,30.88,1539.55,No
DEMO-0875,Male,0,Yes,No,2,No,No phone service,Fiber optic,No internet service,Yes,Yes,No internet service,Yes,Yes,Month-to-month,No,Bank transfer (automatic),51.47,121.77,No
DEMO-0876,Male,0,Yes,No,1,Yes,No phone service,Fiber optic,No internet service,No,Yes,No internet service,Yes,No,Month-to-month,No,Credit card (automatic),18.95,16.21,Yes
DEMO-0877,Female,0,Yes,Yes,47,Yes,Yes,Fiber optic,Yes,No,No internet service,No internet service,Yes,Yes,Month-to-month,No,Bank transfer (automatic),34.3,1494.18,No
DEMO-0878,Female,1,No,No,42,Yes,No,DSL,No,No,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,90.65,3887.16,No
DEMO-0879,Female,0,No,Yes,13,Yes,No,DSL,Yes,No internet service,Yes,Yes,No internet service,No,Two year,No,Bank transfer (automatic),85.13,1132.72,No
DEMO-0880,Female,1,No,No,20,Yes,No,Fiber optic,No,No,No,No internet service,No internet service,No,Month-to-month,Yes,Credit card (automatic),42.87,991.74,No
DEMO-0881,Male,0,Yes,Yes,70,Yes,No,DSL,No,No internet service,No internet service,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),103.82,8485.05,Yes
DEMO-0882,Female,0,Yes,No,42,Yes,Yes,Fiber optic,No,No,Yes,No,No internet service,No,Two year,No,Electronic check,65.31,2350.84,No
DEMO-0883,Female,0,Yes,No,63,Yes,No phone service,DSL,No internet service,No internet service,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,52.81,3202.18,No
DEMO-0884,Male,0,Yes,No,30,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Two year,Yes,Electronic check,113.66,3570.22,No
DEMO-0885,Female,0,No,No,1,Yes,No,DSL,No internet service,No,No,No internet service,Yes,No internet service,Month-to-month,No,Mailed check,74.83,61.73,No
DEMO-0886,Female,0,No,Yes,64,Yes,No,No,No,No internet service,No,Yes,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),43.78,2628.66,Yes
DEMO-0887,Male,0,Yes,Yes,14,Yes,Yes,Fiber optic,No,No,No internet service,No,Yes,No internet service,Month-to-month,No,Mailed check,101.15,1693.62,No
DEMO-0888,Female,0,Yes,No,26,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Mailed check,118.58,2614.24,No
DEMO-0889,Female,0,No,No,62,No,Yes,No,Yes,No internet service,No,Yes,No,No,Two year,Yes,Mailed check,60.46,4462.52,No
DEMO-0890,Female,0,Yes,No,11,Yes,No,DSL,No internet service,No internet service,No,Yes,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),89.31,870.61,Yes
DEMO-0891,Female,1,No,No,37,Yes,Yes,Fiber optic,Yes,No,No,No internet service,No internet service,Yes,Month-to-month,Yes,Mailed check,93.86,2812.94,No
DEMO-0892,Male,1,No,Yes,28,Yes,Yes,No,Yes,No,No,No internet service,No,Yes,One year,Yes,Mailed check,55.93,1398.05,No
DEMO-0893,Male,0,No,No,3,Yes,No phone service,No,Yes,No internet service,No internet service,No internet service,No,No,Month-to-month,No,Mailed check,54.19,148.38,Yes
DEMO-0894,Female,1,No,Yes,49,Yes,Yes,Fiber optic,No internet service,No,No internet service,No internet service,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),34.28,1947.24,Yes
DEMO-0895,Female,0,No,No,32,No,Yes,Fiber optic,No internet service,Yes,Yes,No,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),22.34,791.97,No
DEMO-0896,Male,0,Yes,No,17,No,Yes,No,No internet service,No internet service,No,Yes,Yes,No internet service,Month-to-month,Yes,Mailed check,84.2,1435.85,No
DEMO-0897,Male,1,Yes,No,34,Yes,Yes,Fiber optic,No,No,No internet service,No internet service,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),87.67,2981.27,Yes
DEMO-0898,Male,0,Yes,Yes,47,Yes,No phone service,No,Yes,No internet service,No internet service,No internet service,No,No internet service,Two year,No,Credit card (automatic),53.15,2815.86,No
DEMO-0899,Male,0,No,Yes,31,Yes,Yes,Fiber optic,No,No,Yes,No,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),29.49,857.62,Yes
DEMO-0900,Female,1,Yes,No,9,Yes,Yes,Fiber optic,Yes,No internet service,Yes,No,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),25.49,216.01,No
DEMO-0901,Female,1,Yes,No,66,Yes,No,Fiber optic,Yes,No,No internet service,No internet service,No internet service,Yes,Two year,Yes,Electronic check,82.75,6380.18,Yes
DEMO-0902,Female,0,Yes,Yes,26,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),100.21,2705.03,No
DEMO-0903,Female,1,No,No,16,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No,Yes,Yes,Month-to-month,Yes,Mailed check,27.61,520.69,No
DEMO-0904,Male,0,No,No,26,Yes,Yes,No,No,No internet service,Yes,No internet service,Yes,No internet service,One year,Yes,Credit card (automatic),57.32,1382.25,No
DEMO-0905,Male,1,Yes,No,55,Yes,No phone service,DSL,No internet service,No,Yes,No internet service,Yes,No internet service,Month-to-month,Yes,Electronic check,72.51,4696.71,Yes
DEMO-0906,Female,0,Yes,No,55,Yes,No phone service,No,No internet service,No,No internet service,No internet service,No internet service,Yes,Month-to-month,Yes,Mailed check,73.02,3531.16,Yes
DEMO-0907,Female,0,Yes,No,30,Yes,Yes,Fiber optic,No internet service,Yes,No,No,No internet service,Yes,Two year,Yes,Bank transfer (automatic),116.98,3819.79,No
DEMO-0908,Male,0,Yes,No,26,Yes,Yes,Fiber optic,No internet service,Yes,No,No,No,No internet service,Month-to-month,No,Bank transfer (automatic),27.73,706.49,No
DEMO-0909,Male,0,No,Yes,47,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),108.76,5364.61,No
DEMO-0910,Male,0,No,No,50,Yes,No phone service,No,No,No,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,43.0,2554.39,No
DEMO-0911,Female,0,No,No,58,No,Yes,DSL,No,Yes,No internet service,Yes,Yes,Yes,Two year,No,Credit card (automatic),54.8,3134.0,No
DEMO-0912,Male,1,Yes,No,9,Yes,No phone service,No,No,No internet service,No,Yes,No internet service,Yes,Two year,No,Bank transfer (automatic),20.72,221.27,No
DEMO-0913,Male,0,Yes,Yes,43,Yes,No,DSL,No,No internet service,Yes,No,No internet service,No internet service,One year,Yes,Bank transfer (automatic),104.79,4663.3,Yes
DEMO-0914,Female,0,Yes,Yes,11,Yes,Yes,Fiber optic,Yes,No,No internet service,Yes,No internet service,No internet service,Month-to-month,No,Credit card (automatic),93.82,1200.25,Yes
DEMO-0915,Female,0,No,No,66,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),98.19,5737.41,Yes
DEMO-0916,Female,0,No,No,42,Yes,No phone service,Fiber optic,No,Yes,Yes,Yes,No internet service,No,Month-to-month,Yes,Credit card (automatic),74.98,3314.23,Yes
DEMO-0917,Female,0,Yes,No,51,Yes,No phone service,No,Yes,Yes,No internet service,No,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),86.25,4537.75,No
DEMO-0918,Male,0,No,No,49,Yes,No phone service,No,Yes,No internet service,No internet service,No,No,No,Two year,No,Credit card (automatic),105.42,6032.65,No
DEMO-0919,Male,0,Yes,No,53,Yes,No phone service,Fiber optic,No,Yes,No,No internet service,No,No internet service,Two year,Yes,Mailed check,97.01,5435.8,Yes
DEMO-0920,Male,0,Yes,Yes,61,Yes,No phone service,Fiber optic,No internet service,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,95.94,5413.23,No
DEMO-0921,Female,0,No,No,57,Yes,No,Fiber optic,No internet service,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),96.25,5950.88,Yes
DEMO-0922,Male,0,Yes,No,42,Yes,No,DSL,No,No internet service,Yes,Yes,No internet service,No internet service,One year,Yes,Bank transfer (automatic),46.18,1937.26,No
DEMO-0923,Male,0,Yes,No,23,Yes,No,Fiber optic,No,No,No,No internet service,No,Yes,Month-to-month,No,Mailed check,59.48,1138.71,No
DEMO-0924,Male,0,No,No,33,Yes,Yes,Fiber optic,No internet service,No,Yes,Yes,No internet service,No internet service,Two year,No,Credit card (automatic),28.72,1129.85,No
DEMO-0925,Male,0,No,Yes,39,Yes,Yes,Fiber optic,No,No,Yes,No internet service,No,Yes,One year,Yes,Bank transfer (automatic),108.43,4517.41,Yes
DEMO-0926,Female,0,No,Yes,58,Yes,Yes,DSL,Yes,Yes,No,Yes,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),84.49,5594.45,No
DEMO-0927,Female,1,Yes,No,38,Yes,No,DSL,Yes,No internet service,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),46.55,1439.64,No
DEMO-0928,Female,0,No,No,18,Yes,No phone service,No,No internet service,Yes,Yes,No,No,No internet service,One year,No,Bank transfer (automatic),117.53,2310.42,No
DEMO-0929,Male,0,No,No,50,No,No phone service,DSL,No,No internet service,No,No internet service,No internet service,Yes,Two year,Yes,Electronic check,102.94,4724.89,Yes
DEMO-0930,Female,0,No,Yes,40,Yes,No phone service,No,No internet service,No internet service,No,Yes,Yes,Yes,One year,No,Credit card (automatic),97.88,3262.07,No
DEMO-0931,Male,0,No,No,70,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No internet service,One year,No,Electronic check,82.21,6473.52,No
DEMO-0932,Female,0,No,No,67,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Two year,No,Credit card (automatic),71.11,4148.11,No
DEMO-0933,Male,0,Yes,No,58,Yes,No,DSL,No internet service,No internet service,No,No internet service,Yes,Yes,Two year,Yes,Credit card (automatic),112.34,5500.9,No
DEMO-0934,Male,0,No,No,46,Yes,No phone service,DSL,No internet service,No internet service,No internet service,Yes,No,No internet service,Month-to-month,Yes,Credit card (automatic),103.6,5163.51,Yes
DEMO-0935,Female,1,No,Yes,46,Yes,No,No,No internet service,No,Yes,No internet service,No,No,Month-to-month,Yes,Mailed check,72.7,3774.16,Yes
DEMO-0936,Female,0,Yes,Yes,66,Yes,No phone service,Fiber optic,No internet service,Yes,No,No internet service,No,No internet service,Month-to-month,No,Mailed check,25.13,1812.4,No
DEMO-0937,Female,1,Yes,Yes,17,Yes,No phone service,DSL,Yes,Yes,No internet service,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),65.17,1237.08,Yes
DEMO-0938,Male,0,No,No,68,Yes,No,DSL,No internet service,No internet service,Yes,No,No,No,One year,Yes,Bank transfer (automatic),81.52,4755.49,Yes
DEMO-0939,Female,1,No,No,41,Yes,No phone service,No,No,Yes,No internet service,No internet service,No,Yes,One year,Yes,Electronic check,114.53,5051.75,No
DEMO-0940,Male,0,Yes,No,59,Yes,No phone service,DSL,No internet service,Yes,No,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),84.75,5076.29,No
DEMO-0941,Male,0,No,No,11,Yes,No,DSL,No,No internet service,No internet service,Yes,Yes,No,Month-to-month,No,Credit card (automatic),93.97,1178.7,Yes
DEMO-0942,Female,0,Yes,Yes,53,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Two year,Yes,Credit card (automatic),21.34,1007.75,Yes
DEMO-0943,Female,0,No,No,35,No,No phone service,Fiber optic,No internet service,No internet service,No internet service,No,No,No,One year,Yes,Mailed check,22.15,862.18,Yes
DEMO-0944,Female,0,Yes,Yes,6,Yes,No,DSL,Yes,Yes,No,No,Yes,No internet service,One year,Yes,Bank transfer (automatic),106.27,658.03,Yes
DEMO-0945,Female,0,Yes,No,3,Yes,No phone service,DSL,Yes,No,Yes,Yes,Yes,No,Two year,No,Mailed check,27.8,89.09,No
DEMO-0946,Male,0,Yes,No,41,No,No,No,No internet service,No,No,No,No,No,Two year,Yes,Electronic check,41.24,1466.44,No
DEMO-0947,Female,0,No,No,11,Yes,No,DSL,No,No,Yes,No,No,No internet service,Two year,No,Credit card (automatic),70.91,888.41,No
DEMO-0948,Female,0,Yes,No,49,Yes,No phone service,DSL,Yes,No,Yes,Yes,Yes,No,Two year,No,Electronic check,74.98,3402.41,No
DEMO-0949,Female,1,No,No,70,Yes,Yes,Fiber optic,Yes,Yes,No,No internet service,Yes,No,Month-to-month,Yes,Credit card (automatic),70.85,4379.86,No
DEMO-0950,Female,0,Yes,No,61,Yes,Yes,No,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),32.5,2188.26,Yes
DEMO-0951,Female,0,Yes,No,13,Yes,No phone service,DSL,No,Yes,Yes,No,No internet service,Yes,Month-to-month,Yes,Electronic check,25.9,363.92,Yes
DEMO-0952,Male,0,No,Yes,1,Yes,Yes,DSL,No internet service,No,No internet service,Yes,No,No,One year,Yes,Mailed check,89.83,81.4,No
DEMO-0953,Male,0,No,No,25,Yes,No,DSL,No internet service,No,Yes,Yes,No internet service,Yes,Two year,Yes,Mailed check,26.79,585.68,No
DEMO-0954,Male,0,No,No,48,Yes,No phone service,Fiber optic,No internet service,Yes,No,Yes,No internet service,No,One year,Yes,Mailed check,52.5,2774.09,No
DEMO-0955,Male,1,Yes,No,20,Yes,Yes,DSL,Yes,No internet service,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),46.44,867.93,No
DEMO-0956,Male,0,Yes,Yes,60,Yes,No phone service,No,No,Yes,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),118.24,7499.82,Yes
DEMO-0957,Male,1,Yes,No,70,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),40.73,2332.27,No
DEMO-0958,Female,0,No,Yes,3,Yes,No,Fiber optic,Yes,No internet service,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),117.42,368.99,Yes
DEMO-0959,Male,0,Yes,No,26,Yes,Yes,DSL,Yes,No internet service,No internet service,No,No internet service,No internet service,Two year,No,Electronic check,48.81,1105.61,No
DEMO-0960,Female,0,Yes,No,6,Yes,Yes,No,No internet service,No internet service,No,No,Yes,No,One year,No,Mailed check,115.14,802.73,No
DEMO-0961,Male,0,No,No,62,Yes,No phone service,No,Yes,Yes,No,No,No,No internet service,One year,Yes,Electronic check,90.48,4991.04,No
DEMO-0962,Female,0,No,Yes,32,Yes,No phone service,Fiber optic,Yes,Yes,No internet service,No,No,No,Month-to-month,Yes,Credit card (automatic),59.44,1914.28,Yes
DEMO-0963,Male,0,Yes,No,52,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,71.64,4070.02,Yes
DEMO-0964,Female,0,Yes,Yes,3,Yes,Yes,DSL,Yes,No internet service,No internet service,No internet service,No,Yes,Month-to-month,Yes,Bank transfer (automatic),48.52,149.49,Yes
DEMO-0965,Female,0,Yes,No,52,Yes,No phone service,Fiber optic,Yes,No internet service,No internet service,No internet service,No internet service,No,One year,Yes,Electronic check,97.23,5810.73,No
DEMO-0966,Female,0,No,Yes,2,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,Yes,No,No internet service,Month-to-month,Yes,Credit card (automatic),40.4,79.77,Yes
DEMO-0967,Female,0,No,No,10,Yes,Yes,DSL,No internet service,Yes,No,No,No,No internet service,Month-to-month,No,Electronic check,92.76,1003.29,Yes
DEMO-0968,Female,0,No,No,52,No,Yes,Fiber optic,Yes,Yes,Yes,Yes,No internet service,Yes,Two year,No,Bank transfer (automatic),95.71,4579.35,Yes
DEMO-0969,Male,1,No,No,50,Yes,No phone service,Fiber optic,No,Yes,No,No internet service,No,No internet service,Two year,Yes,Bank transfer (automatic),94.51,5609.31,No
DEMO-0970,Female,0,No,Yes,11,Yes,No,No,No,Yes,No internet service,No,No internet service,No,One year,Yes,Electronic check,119.23,1272.41,No
DEMO-0971,Male,1,No,No,37,Yes,No,Fiber optic,Yes,No,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),89.73,2823.16,Yes
DEMO-0972,Female,0,No,No,8,Yes,No phone service,No,No internet service,Yes,No,No internet service,No internet service,No,Month-to-month,Yes,Mailed check,52.83,376.16,No
DEMO-0973,Male,0,Yes,No,68,Yes,No,No,Yes,No internet service,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),35.59,2903.07,No
DEMO-0974,Female,0,No,No,34,Yes,Yes,DSL,No,No,No internet service,No,No,No,Two year,No,Bank transfer (automatic),51.15,1997.38,Yes
DEMO-0975,Male,0,Yes,Yes,62,Yes,Yes,Fiber optic,No internet service,No,Yes,No internet service,No internet service,Yes,Month-to-month,Yes,Mailed check,79.19,5565.42,Yes
DEMO-0976,Male,0,Yes,Yes,5,Yes,Yes,Fiber optic,No internet service,No internet service,No,No internet service,No,No internet service,Month-to-month,Yes,Mailed check,34.26,167.78,No
DEMO-0977,Male,1,Yes,No,19,No,Yes,DSL,Yes,No,Yes,No,No internet service,No,Month-to-month,Yes,Electronic check,89.1,1911.48,Yes
DEMO-0978,Female,0,No,Yes,7,Yes,Yes,DSL,No internet service,No internet service,No internet service,Yes,Yes,No internet service,One year,Yes,Electronic check,82.7,481.34,No
DEMO-0979,Male,0,No,No,15,Yes,No,No,No,No internet service,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,38.7,471.8,Yes
DEMO-0980,Male,0,No,No,58,Yes,Yes,Fiber optic,Yes,No,No internet service,No,Yes,Yes,Month-to-month,Yes,Mailed check,19.15,1165.48,Yes
DEMO-0981,Male,0,Yes,No,50,Yes,No,No,No,No,No,Yes,Yes,No,Two year,Yes,Electronic check,87.76,3863.58,No
DEMO-0982,Male,0,Yes,No,16,Yes,No phone service,DSL,No internet service,Yes,No internet service,No,No,No,Month-to-month,Yes,Bank transfer (automatic),24.28,329.98,Yes
DEMO-0983,Male,0,No,No,32,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Mailed check,66.12,2162.38,No
DEMO-0984,Female,0,Yes,No,38,Yes,No,Fiber optic,No internet service,No,No internet service,No internet service,Yes,Yes,Month-to-month,No,Electronic check,22.6,910.33,Yes
DEMO-0985,Male,0,No,No,32,Yes,No,No,Yes,No internet service,Yes,No,No,No,Month-to-month,Yes,Mailed check,100.95,2594.11,No
DEMO-0986,Female,0,No,Yes,72,Yes,Yes,Fiber optic,No internet service,Yes,Yes,Yes,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),25.84,2118.07,No
DEMO-0987,Female,0,No,Yes,57,Yes,No,Fiber optic,No internet service,No,Yes,No internet service,No,Yes,Month-to-month,No,Electronic check,102.43,5069.46,No
DEMO-0988,Female,1,Yes,No,37,Yes,No phone service,Fiber optic,No,Yes,Yes,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,61.14,2406.38,Yes
DEMO-0989,Female,0,Yes,Yes,59,Yes,No phone service,Fiber optic,No,No,No,No internet service,No,No internet service,One year,No,Bank transfer (automatic),38.96,2061.46,Yes
DEMO-0990,Female,0,No,Yes,32,Yes,No,DSL,Yes,No internet service,No,Yes,No,No,Two year,Yes,Electronic check,63.84,1754.6,No
DEMO-0991,Female,0,Yes,No,56,No,No phone service,Fiber optic,No,No internet service,No,No,Yes,No,One year,Yes,Mailed check,79.05,4008.24,No
DEMO-0992,Female,0,No,No,3,Yes,No phone service,DSL,No internet service,No internet service,No internet service,Yes,No internet service,Yes,Two year,Yes,Bank transfer (automatic),65.35,181.18,No
